Date;LREN3.SA;PETR4.SA;VALE3.SA;WEGE3.SA
2006-02-10;2,3371312618255615;6,8809638023376465;11,977075576782227;0,8090046644210815
2006-02-13;2,254920721054077;6,787799835205078;11,663077354431152;0,8090046644210815
2006-02-14;2,2196877002716064;6,804433345794678;11,875978469848633;0,8090046644210815
2006-02-15;2,3488759994506836;6,846027374267578;12,11979866027832;0,8090046644210815
2006-02-16;2,3723645210266113;7,0207109451293945;12,107912063598633;0,8090046644210815
2006-02-17;2,525040864944458;7,320173740386963;11,929499626159668;0,8090046644210815
2006-02-20;2,6307425498962402;7,438295364379883;11,774882316589355;0,8090046644210815
2006-02-21;2,630507469177246;7,330155372619629;12,003241539001465;0,8090046644210815
2006-02-22;2,6049039363861084;7,245306015014648;12,131696701049805;0,8090046644210815
2006-02-23;2,7481844425201416;7,318511009216309;12,262527465820312;0,8090046644210815
2006-02-24;2,747480869293213;7,439960479736328;12,357680320739746;0,8090046644210815
2006-02-27;2,747480869293213;7,439960479736328;12,357680320739746;0,8090046644210815
2006-02-28;2,747480869293213;7,439960479736328;12,357680320739746;0,8090046644210815
2006-03-01;2,7716736793518066;7,5081682205200195;12,14358901977539;0,8090046644210815
2006-03-02;2,6542303562164307;7,519814491271973;11,983022689819336;0,8090046644210815
2006-03-03;2,583763360977173;7,5697245597839355;11,999674797058105;0,8090046644210815
2006-03-06;2,560275077819824;7,361762523651123;11,858139038085938;0,8090046644210815
2006-03-07;2,431086778640747;7,045666694641113;11,44066333770752;0,8090046644210815
2006-03-08;2,583763360977173;7,000746250152588;11,203981399536133;0,8090046644210815
2006-03-09;2,5273916721343994;6,804433345794678;10,868572235107422;0,8090046644210815
2006-03-10;2,4663197994232178;6,856007099151611;10,945884704589844;0,8090046644210815
2006-03-13;2,5132975578308105;6,934201240539551;11,037461280822754;0,8090046644210815
2006-03-14;2,512826919555664;7,24031925201416;11,130237579345703;0,8090046644210815
2006-03-15;2,515646457672119;7,331820011138916;11,357407569885254;0,8090046644210815
2006-03-16;2,5367870330810547;7,270264625549316;11,32172679901123;0,8090046644210815
2006-03-17;2,583763360977173;7,120532512664795;11,358596801757812;0,8090046644210815
2006-03-20;2,7012076377868652;7,228671073913574;11,48943042755127;0,8090046644210815
2006-03-21;2,7625138759613037;7,11553955078125;11,359787940979004;0,8090046644210815
2006-03-22;2,7716736793518066;6,999085426330566;11,394280433654785;0,8090046644210815
2006-03-23;2,724696636199951;7,053983211517334;11,39903736114502;0,8090046644210815
2006-03-24;2,7714388370513916;7,062302112579346;11,596476554870605;0,8090046644210815
2006-03-27;2,8186516761779785;7,087258815765381;11,87003231048584;0,8090046644210815
2006-03-28;2,7693254947662354;6,940855503082275;11,953289985656738;0,8090046644210815
2006-03-29;2,7716736793518066;7,13883113861084;12,226848602294922;0,8791189789772034
2006-03-30;2,77190899848938;7,178761005401611;12,595555305480957;0,8791189789772034
2006-03-31;2,7716736793518066;7,177098751068115;12,55987548828125;0,8791189789772034
2006-04-03;2,8116047382354736;7,361762523651123;12,607446670532227;0,8791189789772034
2006-04-04;2,912606954574585;7,24550724029541;12,481375694274902;0,8791189789772034
2006-04-05;2,8191213607788086;7,381077766418457;12,547982215881348;0,8791189789772034
2006-04-06;2,8116047382354736;7,4312920570373535;12,607446670532227;0,8791189789772034
2006-04-07;2,7716736793518066;7,335888862609863;12,523003578186035;0,8791189789772034
2006-04-10;2,8181815147399902;7,347604274749756;12,417146682739258;0,8791189789772034
2006-04-11;2,747950315475464;7,272286415100098;12,189973831176758;0,8791189789772034
2006-04-12;2,7716736793518066;7,26392126083374;12,220898628234863;0,8791189789772034
2006-04-13;2,747950315475464;7,255550861358643;12,226848602294922;0,8791189789772034
2006-04-14;2,747950315475464;7,255550861358643;12,226848602294922;0,8791189789772034
2006-04-17;2,7763729095458984;7,369363307952881;12,37076187133789;0,8791189789772034
2006-04-18;2,7714388370513916;7,717495918273926;12,68595027923584;0,8791189789772034
2006-04-19;2,6777186393737793;7,814573287963867;12,607446670532227;0,8791189789772034
2006-04-20;2,6772499084472656;7,750970363616943;12,542033195495605;0,8791189789772034
2006-04-21;2,6772499084472656;7,750970363616943;12,542033195495605;0,8791189789772034
2006-04-24;2,6777186393737793;7,699086666107178;12,919068336486816;0,8791189789772034
2006-04-25;2,6777186393737793;7,6974101066589355;12,934528350830078;0,8801971077919006
2006-04-26;2,6777186393737793;7,757664203643799;13,178351402282715;0,8801971077919006
2006-04-27;2,7012076377868652;7,598662853240967;12,607446670532227;0,8801971077919006
2006-04-28;2,8069071769714355;7,737578868865967;12,728764533996582;0,8801971077919006
2006-05-01;2,8069071769714355;7,737578868865967;12,728764533996582;0,8801971077919006
2006-05-02;2,9830734729766846;7,874824523925781;13,321077346801758;0,8801971077919006
2006-05-03;3,0183045864105225;7,858087062835693;13,26755428314209;0,8801971077919006
2006-05-04;3,0206551551818848;7,78277063369751;13,516133308410645;0,8801971077919006
2006-05-05;3,053539276123047;7,946794033050537;13,701680183410645;0,8801971077919006
2006-05-08;2,997166872024536;7,960183143615723;13,92766284942627;0,8801971077919006
2006-05-09;2,9360945224761963;7,960183143615723;14,271393775939941;0,8801971077919006
2006-05-10;3,001863718032837;8,05893325805664;14,164349555969238;0,8801971077919006
2006-05-11;2,8421401977539062;8,027132987976074;13,940743446350098;0,8801971077919006
2006-05-12;2,9006266593933105;7,926708221435547;13,794450759887695;0,8801971077919006
2006-05-15;2,9830734729766846;7,849719524383545;13,321077346801758;0,8801971077919006
