Date;AAPL;KO;META;MS;MSFT
2013-06-18;13.406425476074219;30.073366165161133;24.209999084472656;21.12864112854004;29.213104248046875
2013-06-19;13.134122848510742;29.691293716430664;24.309999465942383;20.960060119628906;28.887399673461914
2013-06-20;12.942851066589355;28.750818252563477;23.899999618530273;20.189409255981445;27.9687442779541
2013-06-21;12.83914566040039;29.213708877563477;24.530000686645508;19.996746063232422;27.785018920898438
2013-06-24;12.498834609985352;29.044713973999023;23.940000534057617;19.587343215942383;28.160829544067383
2013-06-25;12.501632690429688;29.184324264526367;24.25;20.093080520629883;28.119068145751953
2013-06-26;12.360042572021484;29.632509231567383;24.15999984741211;19.972665786743164;28.686969757080078
2013-06-27;12.226837158203125;29.581090927124023;24.65999984741211;20.10110855102539;28.912458419799805
2013-06-28;12.312225341796875;29.470867156982422;24.8799991607666;19.61142349243164;28.84564208984375
2013-07-01;12.706249237060547;29.728031158447266;24.809999465942383;19.739858627319336;28.6953125
2013-07-02;12.9940824508667;29.66189956665039;24.40999984741211;19.619449615478516;28.344558715820312
2013-07-03;13.06580638885498;29.75007438659668;24.520000457763672;19.298351287841797;28.403013229370117
2013-07-05;12.960859298706055;29.772123336791992;24.3700008392334;19.72381019592285;28.57004737854004
2013-07-08;12.887271881103516;29.78680992126465;24.709999084472656;19.972665786743164;28.670265197753906
2013-07-09;13.113937377929688;29.999897003173828;25.479999542236328;20.422204971313477;28.686969757080078
2013-07-10;13.063632011413574;29.889678955078125;25.799999237060547;20.341936111450195;28.979270935058594
2013-07-11;13.26732063293457;30.146839141845703;25.809999465942383;20.510513305664062;29.80605125427246
2013-07-12;13.243104934692383;30.146839141845703;25.90999984741211;20.97610855102539;29.789342880249023
2013-07-15;13.271978378295898;30.132144927978516;26.280000686645508;21.425657272338867;30.20692253112793
2013-07-16;13.357678413391113;29.559038162231445;26.31999969482422;21.176807403564453;30.29042625427246
2013-07-17;13.361090660095215;30.007247924804688;26.649999618530273;21.305246353149414;29.84779930114746
2013-07-18;13.40611457824707;29.985191345214844;26.18000030517578;22.2364444732666;29.597270965576172
2013-07-19;13.194665908813477;30.190919876098633;25.8799991607666;22.156171798706055;26.22331428527832
2013-07-22;13.23689079284668;30.007247924804688;26.049999237060547;22.164196014404297;26.732738494873047
2013-07-23;13.009610176086426;30.09540367126465;26.1299991607666;22.324748992919922;26.574068069458008
2013-07-24;13.677804946899414;30.021936416625977;26.510000228881836;22.260530471801758;26.69099235534668
2013-07-25;13.615392684936523;30.007247924804688;34.36000061035156;22.28461265563965;26.214956283569336
2013-07-26;13.692708969116211;29.860288619995117;34.0099983215332;22.2364444732666;26.407041549682617
